age;education.num;race;sex;hours.per.week;income
24;13;0;0;35;-1
53;13;0;0;40;-1
49;16;0;0;60;-1
34;9;0;0;40;-1
37;9;0;0;47;-1
40;11;0;0;40;-1
23;10;0;1;6;-1
53;13;1;1;50;1
42;10;0;0;65;1
32;14;0;1;40;-1
33;9;3;1;65;-1
59;9;1;0;60;-1
36;10;0;0;44;-1
37;15;0;0;40;1
31;10;0;0;45;-1
46;13;0;0;40;-1
44;13;2;1;38;-1
29;9;0;0;40;-1
39;10;0;0;40;-1
62;9;0;0;65;-1
48;14;0;1;40;1
42;9;1;1;25;-1
60;14;0;0;48;1
35;13;0;1;40;-1
39;10;0;0;40;-1
34;12;0;1;36;-1
22;10;1;0;22;-1
18;9;0;0;40;-1
44;11;0;0;40;1
44;9;0;1;40;-1
21;9;0;0;50;-1
49;11;1;0;40;-1
52;7;0;0;40;-1
23;13;0;0;40;-1
54;9;0;0;49;-1
31;9;0;1;25;-1
30;14;1;1;20;-1
21;10;0;0;40;-1
38;13;2;0;40;1
51;10;0;0;40;1
34;16;0;0;50;1
22;13;0;1;30;-1
20;10;0;1;45;-1
26;10;0;1;35;-1
41;10;0;0;40;1
35;13;0;0;40;1
27;10;0;0;40;-1
65;10;0;0;40;-1
31;7;0;0;65;-1
45;15;0;0;35;1
37;12;0;0;50;1
47;12;0;0;50;1
33;9;0;0;40;-1
40;6;1;0;40;-1
38;10;2;0;40;1
21;10;0;0;40;-1
40;9;0;0;40;-1
33;9;1;0;55;-1
29;10;0;0;52;-1
41;10;0;0;35;-1
20;10;0;1;30;-1
20;10;0;0;54;-1
34;6;0;0;40;-1
46;9;0;0;40;1
40;11;0;0;40;1
59;10;0;0;40;1
23;9;0;0;40;-1
23;10;0;0;24;-1
47;10;0;0;30;-1
31;13;0;0;38;1
42;10;0;0;56;1
46;9;0;1;40;-1
29;9;0;0;44;-1
21;9;0;0;40;-1
55;9;0;0;40;1
38;11;0;1;40;-1
44;14;0;0;40;-1
61;10;0;0;50;1
38;13;0;0;40;-1
50;13;0;0;45;1
53;14;0;0;40;1
37;9;1;0;36;1
49;14;0;0;45;1
30;10;0;0;40;1
19;11;0;1;40;-1
59;9;0;0;20;-1
43;13;0;0;40;-1
29;13;0;0;60;-1
49;15;0;0;45;-1
36;9;0;0;50;-1
18;10;0;1;20;-1
60;10;0;1;15;-1
43;9;0;1;40;-1
42;9;0;1;40;-1
41;9;0;0;50;-1
31;13;0;1;40;-1
20;10;0;0;40;-1
37;14;0;0;40;1
51;10;0;0;55;-1
24;11;0;1;40;-1
21;10;0;1;30;-1
21;9;0;0;50;-1
20;10;0;1;40;-1
35;9;0;1;45;-1
30;10;0;0;40;-1
44;9;0;0;30;-1
45;13;2;0;40;1
42;6;0;0;40;-1
36;9;0;1;40;-1
32;13;0;1;40;-1
33;9;0;0;40;-1
27;5;0;0;32;-1
17;6;0;1;15;-1
45;9;0;1;40;-1
41;13;0;0;40;-1
19;10;0;1;35;-1
45;11;0;1;8;-1
33;13;0;0;60;1
17;6;3;1;20;-1
51;13;0;1;60;-1
33;9;0;0;20;-1
23;10;0;1;18;-1
52;13;0;0;30;1
36;10;0;1;32;-1
25;9;1;1;40;-1
38;10;0;1;20;-1
64;5;0;0;45;-1
29;9;0;0;40;-1
26;13;0;1;38;-1
38;9;0;0;24;-1
24;6;0;0;30;-1
43;10;0;0;40;1
28;13;0;0;45;1
18;10;0;1;25;-1
44;11;1;0;40;-1
81;9;0;0;18;-1
55;9;0;0;40;1
52;7;1;1;40;-1
31;13;0;0;40;1
35;9;0;1;40;-1
39;9;1;1;36;-1
27;9;0;0;40;-1
23;10;0;0;15;-1
33;11;0;0;40;-1
39;10;0;1;40;-1
44;9;0;0;40;-1
38;9;0;1;40;-1
18;8;0;0;15;-1
54;9;0;1;15;-1
45;9;1;1;40;-1
43;14;2;0;40;1
23;13;0;1;40;-1
33;7;0;0;50;-1
45;13;0;0;50;1
32;13;0;0;55;-1
47;4;0;0;40;-1
44;12;0;0;40;1
22;9;0;0;40;-1
17;7;0;0;30;-1
30;13;0;0;45;1
51;13;0;0;70;1
26;9;0;0;40;-1
50;7;0;0;40;-1
63;9;0;1;40;-1
48;11;0;0;43;1
51;9;0;0;28;-1
29;9;0;1;38;-1
69;14;0;0;25;-1
56;9;0;0;60;-1
26;13;0;1;40;-1
42;9;0;1;22;-1
41;9;0;0;40;1
23;10;0;0;40;-1
29;13;0;0;50;1
34;10;0;0;50;-1
46;13;0;1;40;1
46;9;0;1;25;-1
33;3;0;1;40;-1
46;11;0;0;40;-1
26;9;1;1;40;-1
49;13;0;1;50;-1
66;9;3;1;35;-1
35;9;0;0;40;-1
27;10;0;1;40;-1
31;9;0;1;40;-1
47;10;0;1;16;-1
48;9;0;0;40;1
27;10;0;1;56;-1
38;9;0;1;40;-1
27;9;0;1;40;-1
17;8;0;0;15;-1
44;13;0;0;40;1
26;9;0;0;48;-1
37;9;0;1;40;-1
49;13;0;0;55;1
42;9;0;0;40;1
26;13;0;1;40;-1
73;11;0;1;32;-1
44;10;0;0;40;-1
47;14;0;1;40;-1
28;10;0;1;20;-1
49;10;0;0;40;-1
17;9;0;1;20;-1
42;10;0;0;40;-1
30;6;0;0;40;-1
36;11;2;0;37;-1
53;13;0;1;40;-1
23;9;1;0;40;-1
35;9;0;1;40;-1
39;13;0;1;50;1
40;14;0;0;60;-1
28;10;0;0;40;-1
32;9;0;0;40;-1
42;10;0;1;40;-1
35;13;0;1;43;-1
35;8;1;1;40;-1
21;9;0;0;40;-1
31;9;0;0;40;-1
25;10;1;1;40;-1
24;9;0;0;25;-1
69;10;0;0;25;-1
35;14;2;0;40;1
35;13;0;0;40;-1
51;11;0;0;40;1
48;9;0;0;44;-1
49;11;0;0;40;-1
43;10;0;0;40;-1
53;13;0;0;40;1
35;9;0;0;40;-1
36;9;0;1;40;-1
34;14;0;1;40;-1
48;10;0;0;40;1
53;9;0;1;40;-1
49;15;0;1;40;-1
30;10;0;0;40;-1
41;9;0;0;40;-1
25;10;0;1;40;-1
24;10;0;0;65;-1
34;9;0;0;40;-1
29;9;0;1;42;-1
23;13;1;1;45;-1
46;10;0;0;42;-1
20;10;0;1;15;-1
63;8;0;0;40;-1
33;12;0;0;50;-1
24;10;1;1;40;-1
36;10;0;0;45;-1
25;9;0;0;40;-1
54;5;0;0;40;-1
50;13;0;0;50;-1
58;13;0;0;40;-1
17;7;0;0;20;-1
27;13;0;0;40;-1
20;9;0;1;26;-1
22;7;0;0;35;-1
80;7;0;0;25;-1
52;9;0;0;45;-1
48;6;0;1;48;-1
62;9;0;0;25;-1
32;12;0;0;42;1
21;10;0;1;28;-1
58;13;0;0;40;1
37;14;0;0;60;1
29;16;0;0;35;1
25;9;0;0;40;-1
26;10;0;0;40;-1
50;10;0;0;50;-1
30;13;0;0;40;1
30;13;0;0;80;-1
59;9;0;1;10;-1
36;9;0;0;40;-1
37;14;0;0;50;1
42;13;0;1;40;1
34;13;1;0;45;1
27;5;0;0;40;-1
39;13;0;0;50;1
41;10;0;0;40;-1
50;10;1;1;40;-1
18;9;0;1;28;-1
23;13;0;1;15;-1
26;9;0;0;48;-1
27;10;0;0;88;-1
21;6;3;0;40;-1
41;9;0;0;40;-1
42;12;2;0;35;-1
25;6;0;0;40;-1
43;13;0;0;40;1
23;10;0;0;15;-1
23;10;1;0;9;-1
18;7;0;1;20;-1
37;13;0;0;50;-1
36;10;0;0;40;-1
36;12;0;0;40;1
23;9;0;0;35;-1
55;9;0;1;40;-1
42;9;0;0;40;-1
22;9;1;1;38;-1
42;10;0;0;40;-1
21;9;0;0;40;-1
25;12;1;1;45;-1
31;2;0;0;35;-1
42;10;0;0;38;-1
26;5;0;0;20;-1
34;14;0;0;40;-1
51;13;0;0;40;-1
45;14;0;1;45;1
44;10;0;0;50;1
47;4;0;0;10;-1
35;10;0;0;40;-1
46;4;0;0;40;-1
46;12;0;0;56;-1
46;13;0;0;53;1
66;13;0;0;8;1
34;9;0;1;20;-1
26;12;0;0;40;-1
29;9;0;0;40;1
30;9;1;0;40;-1
23;13;0;1;40;-1
46;5;0;1;40;-1
44;6;0;0;40;-1
54;14;0;0;68;1
54;4;0;0;60;-1
71;5;0;1;13;-1
51;8;0;0;45;-1
32;9;0;0;40;-1
57;7;0;0;40;-1
34;5;0;0;40;-1
21;9;0;1;40;-1
50;14;0;0;40;1
32;11;0;0;44;-1
37;13;0;1;50;1
19;4;0;0;99;-1
64;9;0;1;30;-1
17;7;1;0;20;-1
37;11;0;0;40;-1
20;10;1;0;20;-1
18;8;0;0;40;-1
42;13;0;0;55;1
53;13;0;1;60;1
52;9;0;0;40;-1
51;6;0;0;40;-1
77;10;0;0;8;-1
38;10;0;0;40;-1
20;9;0;0;40;-1
23;9;0;0;30;-1
27;9;0;1;40;-1
19;7;0;1;40;-1
41;13;0;0;40;1
47;10;1;0;40;-1
36;13;0;0;40;1
42;14;0;0;60;1
24;13;0;1;40;-1
22;9;0;0;40;-1
29;2;0;0;40;-1
24;13;0;0;20;-1
41;10;0;0;45;1
29;9;2;0;40;-1
36;9;0;0;40;-1
78;9;0;0;45;1
34;10;0;1;40;-1
20;10;0;1;40;-1
24;8;0;0;40;-1
36;11;0;0;40;-1
49;10;0;0;44;-1
21;5;0;0;40;-1
51;12;1;1;40;-1
30;9;0;0;40;-1
37;9;0;0;40;-1
30;11;0;1;40;-1
46;9;0;0;40;-1
24;9;0;0;40;-1
32;13;0;0;42;1
36;10;0;0;50;-1
30;7;0;1;40;-1
60;10;0;0;40;-1
56;10;0;1;40;-1
57;7;0;0;40;-1
61;13;0;1;40;-1
50;9;0;0;40;1
56;9;0;0;48;-1
26;10;0;0;40;-1
56;7;0;1;40;-1
45;7;0;1;40;-1
28;12;0;0;65;1
45;10;2;0;40;-1
58;5;0;0;40;-1
23;13;0;1;40;-1
49;9;0;0;40;1
19;10;0;1;25;-1
22;9;0;0;40;-1
23;9;0;0;50;-1
40;9;0;0;25;-1
55;13;0;1;40;-1
34;11;0;1;40;-1
21;9;1;0;40;-1
28;9;0;1;40;-1
43;13;2;0;40;-1
17;5;0;0;20;-1
51;6;0;1;40;-1
37;9;0;0;40;1
54;13;0;0;50;1
24;13;0;0;30;-1
35;9;0;0;40;1
23;11;0;0;40;-1
24;9;0;1;45;-1
24;11;0;1;20;-1
34;9;0;0;40;1
45;9;0;1;40;-1
36;7;0;0;40;-1
33;13;0;0;45;1
21;9;0;1;20;-1
32;9;0;0;40;-1
22;3;0;0;40;-1
53;9;0;0;40;1
36;9;0;0;40;-1
22;13;0;0;40;-1
47;9;1;1;40;-1
25;10;2;1;20;-1
30;9;0;1;20;-1
49;9;1;1;40;-1
23;10;0;0;40;-1
40;6;0;0;35;-1
45;12;0;0;40;-1
61;13;0;0;42;-1
35;9;0;1;55;-1
20;10;0;1;25;-1
27;6;0;0;60;-1
23;9;0;1;40;-1
25;13;0;0;40;-1
65;10;0;1;35;-1
25;9;1;1;40;-1
45;13;0;1;40;-1
67;9;0;1;32;-1
40;9;0;1;40;-1
51;10;0;0;60;1
35;9;0;0;60;-1
28;10;0;0;40;-1
44;9;0;1;48;-1
37;10;0;0;50;1
54;10;0;0;45;1
33;15;0;1;40;1
46;9;0;1;40;-1
49;14;0;0;50;1
51;9;0;0;45;-1
27;9;0;0;40;-1
36;9;0;0;40;-1
24;10;0;1;15;-1
66;11;0;1;40;-1
31;9;0;1;38;-1
35;16;2;1;60;1
50;10;1;0;70;1
43;9;0;0;50;-1
21;5;0;0;30;-1
33;5;0;0;45;-1
22;9;0;1;36;-1
29;14;2;0;40;-1
42;11;0;0;40;-1
28;9;0;0;50;-1
36;9;0;1;38;-1
66;9;0;1;25;-1
44;13;0;1;20;-1
45;10;1;1;40;-1
49;9;1;1;40;-1
36;13;0;1;45;-1
48;7;0;0;60;-1
19;9;0;0;40;-1
36;13;0;0;40;1
41;14;0;0;45;1
32;10;0;0;50;-1
49;9;0;0;40;1
51;9;0;1;40;-1
20;10;0;1;29;-1
39;13;0;1;40;-1
38;9;0;0;40;1
19;10;0;1;25;-1
29;13;0;0;40;-1
52;9;2;0;40;1
22;11;0;0;44;-1
44;10;0;0;80;-1
43;9;0;0;40;-1
63;9;0;0;40;-1
40;11;1;0;44;-1
40;13;0;0;30;-1
18;7;0;1;15;-1
57;15;2;0;50;1
54;13;2;0;40;1
44;13;0;1;40;-1
20;10;0;0;30;-1
40;10;0;1;40;-1
29;10;0;0;40;-1
22;13;0;0;40;-1
45;10;0;0;45;-1
52;13;0;0;40;1
51;9;0;0;40;-1
23;13;1;0;10;-1
22;11;0;0;44;-1
37;10;0;1;40;1
58;9;1;1;40;-1
61;6;0;0;20;-1
30;14;0;1;45;-1
23;10;0;1;40;-1
30;6;2;0;40;-1
18;9;0;0;25;-1
23;9;1;0;40;-1
23;10;0;1;10;-1
57;13;0;0;55;1
58;9;0;0;45;1
59;9;0;0;40;1
27;13;0;0;40;-1
50;13;0;0;45;1
44;14;0;1;16;-1
25;13;0;1;40;-1
33;9;0;1;30;-1
22;10;0;0;35;-1
50;10;2;0;50;1
44;9;0;0;45;-1
53;9;0;0;40;1
41;13;0;0;50;1
54;10;0;1;40;-1
60;4;0;0;40;-1
58;14;0;0;20;-1
43;9;0;1;60;-1
33;12;0;0;40;-1
24;10;0;0;65;-1
41;9;0;0;40;-1
21;9;0;0;40;-1
39;10;2;0;40;-1
27;13;0;1;40;-1
50;9;0;0;40;-1
20;9;0;0;40;-1
46;13;0;0;40;1
49;7;0;0;40;-1
35;13;0;1;35;1
56;10;0;0;45;1
42;9;0;0;40;-1
58;4;0;0;40;-1
43;10;0;0;40;-1
25;9;0;1;40;-1
57;9;0;1;42;-1
49;4;0;1;40;-1
23;10;0;0;40;-1
59;9;0;0;40;-1
50;10;0;0;70;1
33;13;0;1;45;-1
52;14;0;0;45;-1
37;9;0;0;40;1
30;9;0;1;40;-1
39;9;0;0;60;-1
54;10;0;0;42;-1
52;9;0;0;45;1
22;9;0;0;56;-1
19;10;0;0;25;-1
32;13;0;0;40;-1
25;4;0;0;40;-1
34;10;0;0;40;-1
47;11;0;1;55;-1
24;9;0;0;98;-1
48;3;0;1;35;-1
26;9;0;1;50;-1
28;10;0;0;40;-1
23;9;1;0;12;-1
64;13;0;0;40;-1
28;13;0;0;50;1
28;4;0;0;40;-1
34;10;0;0;40;-1
44;12;0;0;60;1
18;9;0;0;25;-1
36;8;3;0;40;-1
24;9;0;0;40;-1
29;13;1;0;40;1
33;10;0;0;40;-1
57;9;1;1;35;-1
41;11;0;1;40;-1
55;6;1;1;35;-1
21;6;0;0;40;-1
36;14;0;0;45;1
26;10;3;0;50;-1
32;13;0;1;20;1
32;9;0;0;40;-1
21;10;0;1;40;-1
29;10;0;0;48;-1
58;9;0;0;40;1
47;9;0;0;45;-1
31;9;0;0;40;-1
42;9;0;0;35;-1
19;9;0;0;25;-1
66;9;0;0;50;-1
41;9;0;0;45;-1
22;10;0;1;30;-1
30;13;0;0;40;-1
36;9;0;1;16;-1
75;16;0;0;40;-1
41;12;2;1;36;-1
19;10;0;0;20;-1
60;9;0;0;40;-1
24;7;0;0;40;-1
25;7;0;0;40;-1
52;10;0;1;50;-1
30;13;0;1;45;-1
37;9;0;0;40;1
55;16;0;1;30;-1
20;10;1;1;24;-1
32;4;0;1;15;-1
18;9;0;0;35;-1
24;10;0;0;40;-1
33;10;0;0;45;-1
76;10;0;1;40;-1
57;14;0;0;14;1
19;9;0;1;40;-1
50;15;0;0;40;1
27;13;0;0;50;-1
40;11;0;1;60;-1
26;6;0;0;40;-1
47;9;0;0;55;-1
39;11;0;0;50;-1
49;10;0;0;40;-1
28;10;0;0;7;-1
33;10;1;1;30;-1
28;7;0;0;50;-1
30;9;0;0;40;-1
39;13;0;0;40;1
37;9;0;0;50;-1
50;9;0;0;80;-1
37;6;0;0;40;-1
26;9;0;0;40;1
55;11;0;0;40;1
46;13;0;0;40;1
32;9;0;0;60;-1
26;13;0;0;45;1
19;9;0;1;40;-1
38;9;0;1;75;-1
38;3;0;0;40;-1
65;11;0;1;40;-1
48;9;0;1;25;-1
44;13;1;1;7;-1
32;10;0;0;50;-1
30;9;1;1;40;-1
49;12;0;0;60;1
23;9;1;1;40;-1
25;10;0;0;16;-1
19;10;0;1;15;-1
27;11;0;0;40;-1
43;9;0;0;60;-1
38;9;0;0;50;-1
42;14;0;0;60;-1
33;13;0;0;38;-1
30;13;0;0;40;1
29;13;0;0;40;-1
30;7;0;0;40;-1
26;9;0;0;40;-1
43;13;0;0;40;1
30;9;0;1;45;-1
38;10;0;0;40;1
48;14;0;0;40;1
30;9;0;1;30;-1
42;14;1;0;45;1
31;9;0;0;70;-1
32;10;0;0;40;-1
28;13;0;0;40;-1
63;9;0;0;40;-1
32;9;0;0;40;-1
20;10;0;0;12;-1
51;14;0;1;30;1
24;10;2;0;40;-1
41;11;0;1;44;-1
21;9;0;0;40;-1
17;5;1;0;35;-1
45;2;0;1;40;-1
21;10;2;1;4;-1
42;9;1;0;40;-1
22;3;0;0;40;-1
21;10;0;1;40;-1
59;9;0;1;40;-1
40;14;0;0;65;1
45;10;0;1;40;-1
35;9;0;0;50;-1
58;9;0;0;20;-1
29;9;2;0;45;-1
21;7;0;0;45;-1
51;9;0;0;40;-1
34;10;0;1;40;-1
40;13;0;1;35;-1
45;7;0;1;16;-1
22;13;0;1;40;-1
62;6;0;1;40;-1
32;13;0;1;60;-1
36;13;0;1;4;1
43;9;0;0;40;-1
37;9;0;0;40;-1
33;13;2;1;40;-1
28;9;0;0;55;-1
49;10;0;1;28;-1
47;9;0;1;7;1
59;9;0;1;40;-1
35;9;0;0;40;-1
35;13;0;0;40;-1
29;13;0;0;40;-1
57;12;1;1;40;-1
41;13;0;0;60;1
37;14;0;0;45;1
20;10;0;0;40;-1
44;9;0;0;60;-1
20;9;0;1;30;-1
38;13;0;1;28;1
23;9;0;0;40;-1
24;9;0;1;36;-1
46;13;0;0;40;1
32;9;0;0;40;-1
21;9;0;0;40;-1
32;10;0;0;40;-1
51;9;0;0;40;-1
43;10;0;0;40;-1
43;9;0;0;40;-1
35;7;0;1;84;-1
32;9;0;0;40;-1
25;13;0;1;21;-1
64;10;0;1;40;-1
28;13;0;1;40;-1
44;2;0;0;40;-1
40;13;0;0;40;1
21;10;2;0;40;-1
23;9;0;0;40;-1
23;10;0;1;20;-1
19;9;1;0;40;-1
61;10;0;0;25;-1
47;4;3;0;40;-1
39;6;0;0;45;-1
25;6;0;0;40;-1
33;9;0;0;45;-1
34;10;0;1;38;-1
54;10;0;0;50;-1
24;13;0;1;40;-1
28;9;3;0;50;-1
33;10;0;0;44;-1
63;9;0;0;14;-1
31;9;0;0;60;1
70;9;0;0;16;-1
43;9;0;1;40;-1
36;10;0;1;12;1
50;7;0;0;40;-1
21;10;1;1;30;-1
31;10;1;1;40;-1
19;10;0;1;30;-1
39;10;0;1;35;-1
29;4;0;1;40;-1
39;10;0;0;40;-1
17;4;3;0;40;-1
46;10;0;1;40;-1
62;9;0;0;40;-1
32;6;1;1;23;-1
28;9;1;1;40;-1
19;10;1;1;40;-1
18;10;0;0;25;-1
24;13;0;0;45;-1
38;10;0;0;41;-1
38;14;1;0;40;1
17;6;0;0;20;-1
28;9;0;0;40;-1
52;9;0;0;8;-1
19;9;0;1;25;-1
26;10;0;0;40;1
34;10;0;0;40;1
21;9;0;1;25;-1
43;9;0;0;44;-1
52;9;0;0;40;-1
59;9;0;0;40;1
21;11;0;1;40;-1
55;10;0;0;40;1
46;14;0;0;60;1
36;9;0;1;37;-1
39;9;0;0;48;-1
78;13;0;0;3;-1
30;9;0;1;30;-1
22;10;0;1;16;-1
43;13;0;0;40;1
36;9;0;0;56;-1
36;13;0;0;40;1
50;9;0;1;40;-1
27;13;0;1;35;-1
46;9;0;0;40;1
24;13;0;0;20;-1
41;9;0;0;40;-1
68;9;0;0;24;-1
38;10;0;0;40;-1
47;9;0;0;40;1
41;10;1;0;20;-1
31;16;0;1;48;-1
29;10;0;0;42;-1
26;9;0;1;40;-1
51;10;0;1;36;-1
26;13;3;0;60;-1
27;13;0;1;60;-1
36;9;0;0;50;-1
28;13;0;1;40;-1
53;13;0;1;40;-1
40;13;0;0;40;-1
38;9;0;1;20;-1
21;4;0;0;40;-1
53;6;0;0;34;-1
34;9;0;0;40;-1
43;9;0;0;60;-1
64;6;0;0;40;-1
21;10;0;1;40;-1
25;13;0;0;13;-1
47;14;1;0;50;1
57;9;0;0;50;-1
37;13;0;1;35;-1
37;7;0;0;40;-1
51;9;0;0;55;1
32;12;0;1;40;-1
49;9;0;0;40;-1
52;9;0;0;14;-1
46;9;0;1;45;-1
24;10;0;0;40;-1
39;13;0;0;45;1
30;10;0;0;44;-1
34;14;0;1;60;1
30;10;0;0;40;-1
25;13;1;1;40;-1
58;13;1;0;40;-1
32;10;0;0;50;-1
37;9;1;1;25;-1
35;9;1;1;40;-1
18;3;0;0;30;-1
46;13;0;1;40;-1
44;6;0;1;40;-1
45;6;0;1;40;-1
40;8;0;0;40;1
38;13;0;0;50;1
52;9;2;1;40;-1
47;9;0;0;40;-1
49;13;0;1;35;-1
59;9;0;0;40;-1
22;11;0;1;37;-1
44;10;0;0;40;1
76;13;0;1;20;-1
50;6;0;0;40;-1
33;10;0;0;40;-1
43;9;0;0;48;1
37;9;0;0;40;-1
40;7;0;0;55;-1
49;10;2;1;40;-1
48;10;0;0;45;-1
22;10;0;0;40;-1
42;9;0;1;40;-1
36;10;0;1;40;-1
57;10;0;0;50;-1
30;9;1;1;40;-1
40;9;2;0;40;-1
42;9;0;0;45;-1
56;9;0;0;40;1
55;10;0;1;40;-1
25;9;0;0;40;-1
52;9;0;0;40;-1
33;10;2;1;35;-1
47;13;0;0;60;1
23;12;0;1;65;-1
55;13;0;1;50;-1
43;9;0;1;50;-1
31;11;0;0;50;-1
62;12;0;1;40;-1
42;9;0;0;8;-1
38;9;0;0;40;1
29;9;0;0;42;-1
26;10;0;0;60;-1
26;9;0;1;52;1
37;9;0;0;72;-1
61;4;0;0;48;-1
28;4;0;1;99;-1
51;9;0;0;81;-1
34;9;0;0;43;1
35;9;0;0;40;-1
27;6;0;0;60;-1
44;9;0;1;40;-1
25;9;0;1;20;-1
32;4;0;1;40;-1
36;10;0;0;20;1
27;14;0;0;30;-1
40;16;0;0;60;1
43;10;0;0;40;1
25;13;0;0;40;-1
41;9;0;0;50;-1
30;13;0;0;45;1
52;7;3;0;40;-1
32;13;0;1;45;-1
33;9;0;0;40;-1
35;9;0;0;55;-1
48;9;0;1;44;-1
62;4;0;0;5;-1
40;12;1;1;2;-1
41;10;0;1;20;-1
28;3;0;1;40;-1
23;10;0;1;30;-1
51;10;0;1;35;-1
63;10;0;0;48;-1
63;9;0;1;40;-1
40;9;0;0;60;1
20;7;0;1;40;-1
40;9;0;0;40;-1
41;13;0;1;15;1
41;13;1;0;40;-1
27;13;0;1;24;1
20;10;0;1;15;-1
35;9;0;0;40;-1
31;13;0;0;40;-1
34;13;0;0;50;1
57;14;0;0;50;1
28;9;0;1;40;-1
38;10;0;0;40;1
37;11;0;0;40;-1
43;10;1;1;40;-1
26;9;0;0;40;-1
26;10;1;0;65;-1
27;11;0;0;50;-1
33;13;0;0;45;-1
45;13;0;1;40;-1
65;13;0;0;20;-1
59;9;0;1;38;-1
18;10;0;0;26;-1
44;8;0;0;40;-1
37;10;0;0;40;-1
27;9;0;0;40;-1
43;13;0;1;45;1
59;15;0;0;40;1
19;9;0;0;40;-1
36;9;1;0;90;-1
37;10;0;0;57;-1
31;12;0;1;35;-1
23;9;0;0;40;-1
22;10;0;0;30;-1
36;9;1;1;40;-1
38;10;0;0;50;-1
24;12;0;1;40;-1
26;13;1;1;40;-1
47;4;3;1;40;-1
31;14;0;1;50;-1
42;3;0;0;35;-1
48;11;0;0;70;1
56;10;1;1;38;-1
50;9;0;0;40;1
17;6;0;0;20;-1
50;9;0;1;40;-1
49;9;0;1;32;-1
34;9;0;1;15;-1
32;9;0;0;60;1
28;10;0;0;40;1
62;13;0;0;50;1
23;13;0;0;15;-1
24;14;1;1;40;-1
31;11;0;1;40;-1
36;9;0;0;40;-1
58;12;0;1;35;-1
46;3;0;1;40;-1
39;14;0;0;40;1
48;9;0;1;18;-1
21;9;0;0;42;-1
39;9;0;0;40;-1
21;10;0;1;35;-1
33;11;0;0;40;1
37;9;0;0;50;1
29;9;0;1;40;-1
30;13;3;1;40;1
43;9;0;1;40;-1
22;9;0;0;40;-1
25;14;0;1;40;1
69;10;0;0;40;-1
17;7;0;1;25;-1
18;7;0;0;12;-1
54;9;0;1;40;-1
65;9;0;0;45;-1
28;8;3;0;40;-1
27;11;0;1;38;-1
35;12;0;0;45;1
38;11;0;1;40;1
33;9;0;0;40;-1
26;9;0;0;40;-1
56;10;0;1;60;1
38;13;2;0;70;1
26;10;0;1;50;-1
33;13;0;0;55;1
44;4;0;0;50;-1
36;5;0;1;40;-1
42;10;0;0;40;-1
44;12;0;0;40;-1
21;10;0;1;20;-1
41;10;0;0;50;1
27;7;0;0;45;-1
38;13;0;0;40;1
60;10;2;1;30;-1
24;8;0;0;40;-1
24;9;0;0;40;-1
22;9;0;0;40;-1
32;10;0;1;40;-1
22;2;0;0;24;-1
51;13;0;0;40;-1
42;15;0;0;55;1
37;13;0;1;42;-1
37;15;0;0;45;1
66;13;0;0;40;1
18;9;0;1;24;-1
46;11;1;1;40;-1
52;9;0;0;40;1
23;9;0;0;40;-1
67;9;0;0;38;1
19;10;0;1;25;-1
37;13;0;1;45;-1
39;10;1;0;40;-1
46;9;0;0;40;-1
47;9;1;1;32;-1
33;9;1;1;40;-1
69;10;0;1;14;-1
21;10;0;0;40;-1
27;9;1;0;48;-1
39;9;0;0;40;1
23;10;1;0;40;-1
26;11;0;1;36;-1
42;16;2;1;40;-1
36;9;0;0;40;-1
24;9;0;0;40;-1
35;5;0;0;40;-1
42;9;1;1;40;-1
41;16;0;0;50;1
27;11;1;1;40;-1
44;13;0;1;16;1
18;9;0;1;16;-1
41;13;0;0;40;1
31;9;0;0;40;-1
26;10;0;0;40;-1
37;10;0;0;60;1
51;9;0;0;40;-1
26;10;2;0;40;-1
25;9;0;0;40;-1
38;11;0;0;40;1
43;9;0;0;40;-1
23;10;0;1;40;-1
60;14;0;1;25;-1
21;10;0;0;20;-1
18;10;0;1;25;-1
43;3;0;1;40;-1
26;7;0;1;65;-1
36;9;0;0;25;1
38;9;0;1;40;-1
43;10;0;0;84;-1
58;9;0;1;35;-1
55;9;0;1;29;-1
39;12;1;1;35;-1
38;13;0;1;35;-1
57;15;0;0;40;-1
35;12;0;0;52;-1
44;15;2;0;60;1
36;9;0;0;40;-1
58;9;0;0;40;-1
25;15;0;1;8;-1
54;13;0;0;40;-1
23;13;0;1;40;-1
37;10;0;0;60;-1
60;12;1;0;40;-1
66;4;0;1;20;-1
36;12;1;0;50;-1
25;13;0;1;44;-1
62;9;0;1;25;-1
23;10;0;0;40;-1
38;9;1;0;40;-1
33;10;0;0;50;1
49;10;0;0;60;-1
57;9;0;0;60;1
57;13;0;0;45;-1
46;10;0;1;45;-1
37;14;0;0;70;1
43;13;0;0;45;1
26;9;0;1;35;-1
40;11;0;1;40;-1
39;9;2;0;40;-1
39;12;1;1;40;-1
31;10;0;0;40;-1
31;13;3;0;36;-1
27;13;1;1;40;-1
36;13;0;0;50;-1
57;9;0;0;40;-1
24;9;0;1;35;-1
30;10;0;0;45;-1
28;8;0;0;50;-1
22;13;0;0;40;-1
31;4;0;0;50;-1
33;9;0;0;44;1
20;10;0;0;15;-1
25;8;3;0;60;-1
49;10;0;0;40;-1
21;9;0;1;35;-1
45;13;0;0;45;1
36;9;0;0;45;1
41;3;0;1;32;-1
